complaint_id,complaint_text,model_input_text,language,user_persona,is_valid_grievance,primary_department,secondary_departments,department_labels,priority_level,sentiment,authenticity_label,fake_category,spam_flag,manipulation_flag,actionable,civic_relevance,governance_scope,public_safety_risk,escalation_required,trust_score,civic_score,department_confidence,ward_location
GRV-6665081D83,suspicious bag किती वेळा तक्रार करायची!!,suspicious bag किती वेळा तक्रार करायची!!,Marathi,Low Literacy User,1,Public Safety & Police,,Public Safety & Police,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,89,98,0.67,Ward-27
GRV-A9EF7102CA,இட அறிக்கை: அரசு தூங்குகிறது தீ அணைப்பான் பெட்டி கண்ணாடி விரிசல் உள்ளது மெட்ரோ கேட் 2 வெளியே,இட அறிக்கை: அரசு தூங்குகிறது தீ அணைப்பான் பெட்டி கண்ணாடி விரிசல் உள்ளது மெட்ரோ கேட் 2 வெளியே,Tamil,Public Worker,1,Fire Department,,Fire Department,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,77,91,0.95,Ward-119
GRV-28B431F868,"Respected sir, cows are blocking the main road every evening please help 🥺","Respected sir, cows are blocking the main road every evening please help 🥺",English,Elderly Citizen,1,Animal Control,,Animal Control,Medium,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,72,97,0.89,Ward-129
GRV-1225229D79,emergency hai fire near bus depot is spreading smoke gaon wale pareshan hain,emergency hai fire near bus depot is spreading smoke gaon wale pareshan hain,Hinglish,Rural Resident,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,86,94,0.63,Ward-44
GRV-60803012B0,kitni baar complain kare rain ke baad light pole se spark aa raha metro gate 2 ke bahar!!,kitni baar complain kare rain ke baad light pole se spark aa raha metro gate 2 ke bahar!!,Hinglish,Low Literacy User,1,Street Lighting,,Street Lighting,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,85,75,0.91,Ward-67
GRV-9D68EC1241,help desk number board is missing near school gate outside metro gate 2 plzz look into this? 🙏,help desk number board is missing near school gate outside metro gate 2 plzz look into this? 🙏,English,Low Literacy User,1,Women & Child Safety,,Women & Child Safety,Low,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,78,70,0.96,Ward-88
GRV-968AF8B63B,fire hydrant parked vehicles se block hai bus depot ke paas jaldi bhejo ladkiyan unsafe feel kar rahi,fire hydrant parked vehicles se block hai bus depot ke paas jaldi bhejo ladkiyan unsafe feel kar rahi,Hinglish,Women Complainant,1,Fire Department,,Fire Department,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,72,95,0.92,Ward-25
GRV-6344706F63,किती वेळा तक्रार करायची बांधकामाची धूळ घरात भरते आहे कॉलनीच्या गेटवर!!,किती वेळा तक्रार करायची बांधकामाची धूळ घरात भरते आहे कॉलनीच्या गेटवर!!,Marathi,Low Literacy User,1,Pollution Control,,Pollution Control,Medium,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,93,96,0.86,Ward-148
GRV-F5030AD437,fire near bus depot is spreading smoke ভীষণ অবহেলা গ্রামের লোক চিন্তায় আছে,fire near bus depot is spreading smoke ভীষণ অবহেলা গ্রামের লোক চিন্তায় আছে,Bengali,Rural Resident,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,77,94,0.47,Ward-71
GRV-7368091FAD,"साहेब, footpath blocked कृपया मदत करा","साहेब, footpath blocked कृपया मदत करा",Marathi,Elderly Citizen,1,Urban Housing & Encroachment,,Urban Housing & Encroachment,Medium,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,86,85,0.66,Ward-79
GRV-C432D8D5C6,field report: ড্রেন বন্ধ requesting you,field report: ড্রেন বন্ধ requesting you,English,Public Worker,1,Drainage & Flood Control,,Drainage & Flood Control,Medium,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,75,100,0.71,Ward-73
GRV-1D44E438AA,यार नाली का ढक्कन थोड़ा ढीला है बस्ती वाली गली में 📍,यार नाली का ढक्कन थोड़ा ढीला है बस्ती वाली गली में 📍,Hindi,Student,1,Drainage & Flood Control,,Drainage & Flood Control,Medium,Neutral,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,84,83,0.91,Ward-150
GRV-F0A8BB881B,தள தகவல்: தீ அணைப்பான் பெட்டி கண்ணாடி விரிசல் உள்ளது பழைய கோவில் பின்னால் மக்கள் கஷ்டப்படுகிறார்கள்?,தள தகவல்: தீ அணைப்பான் பெட்டி கண்ணாடி விரிசல் உள்ளது பழைய கோவில் பின்னால் மக்கள் கஷ்டப்படுகிறார்கள்?,Tamil,Public Worker,1,Fire Department,,Fire Department,Critical,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,80,94,0.91,Ward-124
GRV-602F643FAE,दीवार गिरी requesting you women are scared to go out,दीवार गिरी requesting you women are scared to go out,English,Women Complainant,1,Urban Housing & Encroachment,,Urban Housing & Encroachment,Low,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,95,91,0.89,Ward-129
GRV-C668DD340D,"आदरणीय साहेब, शाळेबाहेर काही लोक मुलाला धमकावत आहेत महामार्गाच्या वळणावर प्रशासन झोपलं आहे!! 🤬","आदरणीय साहेब, शाळेबाहेर काही लोक मुलाला धमकावत आहेत महामार्गाच्या वळणावर प्रशासन झोपलं आहे!! 🤬",Marathi,Elderly Citizen,1,Women & Child Safety,,Women & Child Safety,High,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,False,84,98,0.93,Ward-30
GRV-8FF7E2CEBD,first aid room sign is missing 📍,first aid room sign is missing 📍,English,Emotional Citizen,1,Emergency Medical Response,,Emergency Medical Response,Low,Neutral,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,80,92,0.74,Ward-44
GRV-03AAFA4BF0,ভাই বাঁচান সেতুর পাশের দেয়াল ভেঙে গেছে আর গাড়ি কিনারা দিয়ে যাচ্ছে !!!,ভাই বাঁচান সেতুর পাশের দেয়াল ভেঙে গেছে আর গাড়ি কিনারা দিয়ে যাচ্ছে !!!,Bengali,Student,1,Roads & Traffic,,Roads & Traffic,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,77,92,0.85,Ward-2
GRV-F29DF0BE53,girlfriend blocked me on whatsapp please fix we are tired now 😞,girlfriend blocked me on whatsapp please fix we are tired now 😞,Hindi,Angry Resident,0,Not Applicable,,Not Applicable,Low,Pleading,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,15,4,0.0,Ward-122
GRV-54B63446DB,नालीचे झाकण थोडे सैल आहे जुन्या मंदिरामागे कृपया पाहावे?,नालीचे झाकण थोडे सैल आहे जुन्या मंदिरामागे कृपया पाहावे?,Marathi,Low Literacy User,1,Drainage & Flood Control,,Drainage & Flood Control,Medium,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,79,91,0.9,Ward-1
GRV-4EB0CCA14B,প্রতিদিন কিছুক্ষণ কারেন্ট যায়,প্রতিদিন কিছুক্ষণ কারেন্ট যায়,Bengali,Emotional Citizen,1,Electricity,,Electricity,Low,Neutral,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,87,96,0.7,Ward-42
GRV-A6F212028C,दुर्घटना का घायल सड़क पर खून बहते इंतजार कर रहा है सरकारी स्कूल के पास जल्दी समाधान करें लड़कियां यहां असुरक्षित हैं 🙏,दुर्घटना का घायल सड़क पर खून बहते इंतजार कर रहा है सरकारी स्कूल के पास जल्दी समाधान करें लड़कियां यहां असुरक्षित हैं 🙏,Hindi,Women Complainant,1,Emergency Medical Response,,Emergency Medical Response,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,77,92,0.9,Ward-30
GRV-577948978E,school ke bahar men child ko threaten kar rahe colony gate par months se same prblm ⏳,school ke bahar men child ko threaten kar rahe colony gate par months se same prblm ⏳,Hinglish,Emotional Citizen,1,Women & Child Safety,,Women & Child Safety,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,False,87,81,0.97,Ward-10
GRV-1506EE84BC,fight outside report kar raha hu full negligence hai,fight outside report kar raha hu full negligence hai,Hinglish,Angry Resident,1,Public Safety & Police,,Public Safety & Police,Low,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,91,82,0.96,Ward-51
GRV-DBF2EB5F2C,இரவில் பஸ் நிறுத்தத்தில் பெண்களை பின்தொடர்கிறார்கள் பலமுறை சொன்னோம்?,இரவில் பஸ் நிறுத்தத்தில் பெண்களை பின்தொடர்கிறார்கள் பலமுறை சொன்னோம்?,Tamil,Emotional Citizen,1,Women & Child Safety,,Women & Child Safety,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,82,89,0.76,Ward-2
GRV-E33EA7C18C,খুব বিপদ flood watr reached electric box and sparks started এখানে মহিলারা নিরাপদ নন,খুব বিপদ flood watr reached electric box and sparks started এখানে মহিলারা নিরাপদ নন,Bengali,Women Complainant,1,Drainage & Flood Control,Electricity,Drainage & Flood Control|Electricity,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,75,80,0.58,Ward-61
GRV-6D798F8BB4,यार छेड़छाड़ 📍,यार छेड़छाड़ 📍,Hindi,Student,1,Women & Child Safety,,Women & Child Safety,High,Neutral,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,96,86,0.44,Ward-56
GRV-8D53BC5C4C,ভাই মশা বেড়ে জ্বরের কেস বাড়ছে মেট্রো গেট ২ এর বাইরে দয়া করে দেখুন 🥺,ভাই মশা বেড়ে জ্বরের কেস বাড়ছে মেট্রো গেট ২ এর বাইরে দয়া করে দেখুন 🥺,Bengali,Student,1,Health & Public Hygiene,,Health & Public Hygiene,Medium,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,81,74,0.9,Ward-44
